fixture_id,date,round,home_team,away_team,home_goals,away_goals,status,venue,source,is_finished,elo_h_clean,elo_a_clean
,2022-03-25,FIFA World Cup qualification,Mali,Tunisia,0,1,FT,,kaggle,True,1472.4924256882503,1561.3164611433513
,2022-03-25,FIFA World Cup qualification,Egypt,Senegal,1,0,FT,,kaggle,True,1614.9774725856366,1661.994124463101
,2022-03-25,Friendly,Bosnia and Herzegovina,Georgia,0,1,FT,,kaggle,True,1464.2860515123652,1477.160181649691
,2022-03-25,Friendly,Cape Verde,Liechtenstein,6,0,FT,,kaggle,True,1523.9675791610855,1457.6601527394546
,2022-03-25,Friendly,Norway,Slovakia,2,0,FT,,kaggle,True,1581.933687506304,1431.941477327896
,2022-03-25,Friendly,South Africa,Guinea,0,0,FT,,kaggle,True,1590.7201430254984,1484.5737067118012
,2022-03-25,Navruz Cup,Uzbekistan,Kyrgyzstan,3,1,FT,,kaggle,True,1492.9541456554325,1451.4880775441882
,2022-03-25,Friendly,France,Ivory Coast,2,1,FT,,kaggle,True,1757.6749926888704,1614.2940023425817
,2022-03-26,Friendly,Spain,Albania,2,1,FT,,kaggle,True,1704.305816122833,1416.0247202013747
,2022-03-26,Friendly,Republic of Ireland,Belgium,2,2,FT,,kaggle,True,1509.0635625323748,1714.8520018434128
,2022-03-26,Friendly,Qatar,Bulgaria,2,1,FT,,kaggle,True,1571.4113849671462,1394.7341996810067
,2022-03-26,Friendly,Netherlands,Denmark,4,2,FT,,kaggle,True,1697.492298508378,1605.3006636021305
,2022-03-26,Friendly,England,Switzerland,2,1,FT,,kaggle,True,1726.6529685407463,1628.6340212968687
,2022-03-26,Friendly,Croatia,Slovenia,1,1,FT,,kaggle,True,1581.0772443260425,1442.5397833229865
,2022-03-26,Friendly,Germany,Israel,2,0,FT,,kaggle,True,1703.1787686844502,1471.0700144429466
,2022-03-27,Friendly,Guatemala,Haiti,2,1,FT,,kaggle,True,1462.9969942462046,1510.1385094115365
,2022-03-27,FIFA World Cup qualification,USA,Panama,5,1,FT,,kaggle,True,1649.5534119350368,1488.1177669614174
,2022-03-27,FIFA World Cup qualification,New Zealand,Tahiti,1,0,FT,,kaggle,True,1523.0035070223628,1500.0
,2022-03-27,FIFA World Cup qualification,Canada,Jamaica,4,0,FT,,kaggle,True,1630.9279245070697,1441.707500430837
,2022-03-27,FIFA World Cup qualification,Honduras,Mexico,0,1,FT,,kaggle,True,1398.579027949758,1619.6561627787296
,2022-03-28,Friendly,Cape Verde,San Marino,2,0,FT,,kaggle,True,1533.7048076202836,1449.5183594849436
,2022-03-29,FIFA World Cup qualification,Morocco,DR Congo,4,1,FT,,kaggle,True,1658.3520421056915,1476.1493484779078
,2022-03-29,FIFA World Cup qualification,Nigeria,Ghana,1,1,FT,,kaggle,True,1488.1797771274219,1541.5989203554384
,2022-03-29,FIFA World Cup qualification,Senegal,Egypt,1,0,FT,,kaggle,True,1648.3800674648369,1628.5915295839006
,2022-03-29,FIFA World Cup qualification,Tunisia,Mali,0,0,FT,,kaggle,True,1570.3137240381973,1463.4951627934042
,2022-03-29,FIFA World Cup qualification,Iran,Lebanon,2,0,FT,,kaggle,True,1651.2127688009132,1425.5009549181902
,2022-03-29,FIFA World Cup qualification,United Arab Emirates,South Korea,1,0,FT,,kaggle,True,1432.6579751325291,1660.8380067256437
,2022-03-29,FIFA World Cup qualification,Saudi Arabia,Australia,1,0,FT,,kaggle,True,1546.953692670718,1566.2747628816267
,2022-03-29,FIFA World Cup qualification,Ecuador,Argentina,1,1,FT,,kaggle,True,1533.2441861182647,1745.3466806611004
,2022-03-29,FIFA World Cup qualification,Peru,Paraguay,2,0,FT,,kaggle,True,1474.212306644248,1470.6631811128614
,2022-03-29,FIFA World Cup qualification,Bolivia,Brazil,0,4,FT,,kaggle,True,1386.4134654452296,1772.5599127606386
,2022-03-29,FIFA World Cup qualification,Venezuela,Colombia,0,1,FT,,kaggle,True,1471.113589423763,1574.0227522108962
,2022-03-29,FIFA World Cup qualification,Japan,Vietnam,1,1,FT,,kaggle,True,1652.5707147670005,1429.7062378306534
,2022-03-29,FIFA World Cup qualification,Chile,Uruguay,0,2,FT,,kaggle,True,1511.2874928060692,1582.3541517992057
,2022-03-29,FIFA World Cup qualification,Syria,Iraq,1,1,FT,,kaggle,True,1446.3361607653517,1555.907418551217
,2022-03-29,Friendly,Belgium,Burkina Faso,3,0,FT,,kaggle,True,1708.4733705024885,1521.8772374752104
,2022-03-29,FIFA World Cup qualification,Poland,Sweden,2,0,FT,,kaggle,True,1524.8042160424534,1610.010597436702
,2022-03-29,Friendly,Austria,Scotland,2,2,FT,,kaggle,True,1556.5633319405422,1554.1039169505523
,2022-03-29,FIFA World Cup qualification,Algeria,Cameroon,1,2,FT,,kaggle,True,1662.4848389404976,1443.8228865501897
,2022-03-29,Navruz Cup,Uzbekistan,Uganda,4,2,FT,,kaggle,True,1503.5287199840711,1491.1133095870491
,2022-03-29,Friendly,Wales,Czech Republic,1,1,FT,,kaggle,True,1535.0505577530687,1553.6636727970856
,2022-03-29,Friendly,Turkey,Italy,2,3,FT,,kaggle,True,1574.41267085557,1686.542448187402
,2022-03-29,Friendly,Switzerland,Kosovo,1,1,FT,,kaggle,True,1619.9324273201164,1440.0596683778365
,2022-03-29,Friendly,Qatar,Slovenia,0,0,FT,,kaggle,True,1577.7859103765136,1447.0862568737002
,2022-03-29,Friendly,Spain,Iceland,5,0,FT,,kaggle,True,1708.141781618965,1424.1869577128016
,2022-03-29,FIFA World Cup qualification,Portugal,North Macedonia,2,0,FT,,kaggle,True,1683.2221613581755,1477.7032401823963
,2022-03-29,Friendly,Netherlands,Germany,1,1,FT,,kaggle,True,1706.3807986561146,1708.1743196830603
,2022-03-29,Friendly,France,South Africa,5,0,FT,,kaggle,True,1764.9860050375091,1587.1639365886995
,2022-03-29,Friendly,England,Ivory Coast,3,0,FT,,kaggle,True,1735.3545625174986,1606.982989993943
,2022-03-29,Friendly,Croatia,Bulgaria,2,1,FT,,kaggle,True,1576.5307707753288,1388.3596742716393
,2022-03-29,Friendly,Bosnia and Herzegovina,Luxembourg,1,0,FT,,kaggle,True,1452.730504813813,1434.3040602120266
,2022-03-29,Friendly,Norway,Armenia,9,0,FT,,kaggle,True,1589.0526719582765,1483.1172564640592
,2022-03-30,FIFA World Cup qualification,Panama,Canada,1,0,FT,,kaggle,True,1481.3241565329574,1636.9701971036425
,2022-03-30,FIFA World Cup qualification,Mexico,El Salvador,2,0,FT,,kaggle,True,1624.9075713427737,1423.81451871374
,2022-03-30,FIFA World Cup qualification,Costa Rica,USA,2,0,FT,,kaggle,True,1425.5276805948988,1656.3470223634968
,2022-03-30,FIFA World Cup qualification,Solomon Islands,New Zealand,0,5,FT,,kaggle,True,1500.0,1534.210152970235
,2022-04-27,Friendly,Mexico,Guatemala,0,0,FT,,kaggle,True,1630.6461259369448,1476.615285642801
,2022-05-28,Friendly,India,Jordan,0,2,FT,,kaggle,True,1469.8423874897844,1541.7996996704705
,2022-05-28,Friendly,Mexico,Nigeria,2,1,FT,,kaggle,True,1625.6492520965842,1490.0104063693711
,2022-06-01,CONMEBOL–UEFA Cup of Champions,Italy,Argentina,0,3,FT,,kaggle,True,1694.7987094928894,1738.813101477326
,2022-06-01,FIFA World Cup qualification,Scotland,Ukraine,1,3,FT,,kaggle,True,1554.1888607161452,1546.1657316850262
,2022-06-01,African Cup of Nations qualification,Ghana,Madagascar,3,0,FT,,kaggle,True,1539.768291113489,1471.5136996665076
,2022-06-01,Friendly,Australia,Jordan,2,1,FT,,kaggle,True,1553.6081238164463,1551.349318306427
,2022-06-01,Friendly,USA,Morocco,3,0,FT,,kaggle,True,1637.371998250115,1664.578778156685
,2022-06-02,UEFA Nations League,Slovenia,Sweden,0,2,FT,,kaggle,True,1451.398922156119,1595.1252877976074
,2022-06-02,African Cup of Nations qualification,Tunisia,Equatorial Guinea,4,0,FT,,kaggle,True,1566.7363541588027,1468.504905198883
,2022-06-02,CONCACAF Nations League,Panama,Costa Rica,2,0,FT,,kaggle,True,1498.367054844037,1444.5027047082806
,2022-06-02,UEFA Nations League,Czech Republic,Switzerland,2,1,FT,,kaggle,True,1553.0214129004642,1614.2212092246568
,2022-06-02,UEFA Nations League,Serbia,Norway,0,1,FT,,kaggle,True,1540.0816975240352,1597.5031150245259
,2022-06-02,Friendly,Japan,Paraguay,4,1,FT,,kaggle,True,1645.780037284896,1458.7857593023227
,2022-06-02,Friendly,Ecuador,Nigeria,1,0,FT,,kaggle,True,1539.7777653020391,1482.4708663244442
,2022-06-02,Friendly,South Korea,Brazil,1,5,FT,,kaggle,True,1641.9236094186829,1774.9051525837028
,2022-06-02,Friendly,Mexico,Uruguay,0,3,FT,,kaggle,True,1633.1887921415112,1591.9332651950228
,2022-06-02,UEFA Nations League,Spain,Portugal,1,1,FT,,kaggle,True,1712.0586907283277,1688.850211405544
,2022-06-03,UEFA Nations League,Croatia,Austria,0,3,FT,,kaggle,True,1582.6003933891777,1556.4783881749493
,2022-06-03,African Cup of Nations qualification,Burkina Faso,Cape Verde,2,0,FT,,kaggle,True,1515.7664110773414,1542.8527119983867
,2022-06-03,CONCACAF Nations League,Curacao,Honduras,0,1,FT,,kaggle,True,1489.8391988058938,1393.327619385714
,2022-06-03,UEFA Nations League,France,Denmark,1,2,FT,,kaggle,True,1771.3297253653825,1596.412163454394
,2022-06-03,UEFA Nations League,Belgium,Netherlands,1,4,FT,,kaggle,True,1714.5841969003575,1706.4427441275843
,2022-06-03,African Cup of Nations qualification,Ivory Coast,Zambia,3,1,FT,,kaggle,True,1599.2254638839013,1464.6144890917456
,2022-06-04,African Cup of Nations qualification,Algeria,Uganda,2,0,FT,,kaggle,True,1643.7935050829437,1479.5419402396337
,2022-06-04,African Cup of Nations qualification,DR Congo,Gabon,0,1,FT,,kaggle,True,1469.9226124269142,1519.9014899604301
,2022-06-04,African Cup of Nations qualification,Senegal,Benin,3,1,FT,,kaggle,True,1659.697333679525,1480.817805619532
,2022-06-04,CONCACAF Nations League,Bermuda,Haiti,0,0,FT,,kaggle,True,1446.56167608861,1496.5202180149402
,2022-06-04,UEFA Nations League,Hungary,England,1,0,FT,,kaggle,True,1503.7189806010033,1743.1120886275403
,2022-06-04,UEFA Nations League,Italy,Germany,1,1,FT,,kaggle,True,1684.3108321585144,1708.1123742115906
,2022-06-04,UEFA Nations League,Finland,Bosnia and Herzegovina,1,1,FT,,kaggle,True,1514.1275360905702,1464.094674001187
,2022-06-04,UEFA Nations League,Turkey,Faroe Islands,4,0,FT,,kaggle,True,1566.1564095500826,1415.6006767602153
,2022-06-05,African Cup of Nations qualification,Botswana,Tunisia,0,0,FT,,kaggle,True,1454.0869873711351,1575.431164244967
,2022-06-05,UEFA Nations League,Portugal,Switzerland,4,0,FT,,kaggle,True,1689.650613730591,1600.1290370348174
,2022-06-05,UEFA Nations League,Sweden,Norway,1,2,FT,,kaggle,True,1602.4261965860917,1607.537711936658
,2022-06-05,African Cup of Nations qualification,Egypt,Guinea,1,0,FT,,kaggle,True,1617.2742633692126,1488.1299131486
,2022-06-05,UEFA Nations League,Czech Republic,Spain,2,2,FT,,kaggle,True,1567.1135850903036,1711.2582884032809
,2022-06-05,African Cup of Nations qualification,Central African Republic,Ghana,1,1,FT,,kaggle,True,1461.3380456410057,1549.4407272954284
,2022-06-05,Friendly,Argentina,Estonia,5,0,FT,,kaggle,True,1749.300978811701,1431.0019926854288
,2022-06-05,Friendly,Saudi Arabia,Colombia,0,1,FT,,kaggle,True,1559.6203317358984,1582.5688169905918
,2022-06-05,Friendly,USA,Uruguay,0,0,FT,,kaggle,True,1650.3097710975383,1605.3515211224526
,2022-06-05,Friendly,Mexico,Ecuador,0,0,FT,,kaggle,True,1619.7705362140814,1549.8162116495253
,2022-06-05,Friendly,Peru,New Zealand,1,0,FT,,kaggle,True,1486.0897284547866,1545.0323799775304
,2022-06-06,Friendly,South Korea,Chile,2,0,FT,,kaggle,True,1634.3047461761923,1501.708379410252
,2022-06-06,UEFA Nations League,Croatia,France,1,1,FT,,kaggle,True,1569.6998674870747,1753.7517822698153
,2022-06-06,Friendly,Japan,Brazil,0,1,FT,,kaggle,True,1651.8804301464477,1782.5240158261934
,2022-06-06,CONCACAF Nations League,Honduras,Curacao,1,2,FT,,kaggle,True,1408.5778390421324,1474.5889791494753
,2022-06-06,UEFA Nations League,Austria,Denmark,1,2,FT,,kaggle,True,1569.3789140770523,1613.9901065499612
,2022-06-07,FIFA World Cup qualification,United Arab Emirates,Australia,1,2,FT,,kaggle,True,1451.57237243949,1565.5301085371898
,2022-06-07,UEFA Nations League,Lithuania,Turkey,0,6,FT,,kaggle,True,1460.6597814976096,1573.2591614944954
,2022-06-07,UEFA Nations League,Bosnia and Herzegovina,Romania,1,0,FT,,kaggle,True,1465.8109006343013,1488.069190878746
,2022-06-07,CONCACAF Nations League,Haiti,Montserrat,3,2,FT,,kaggle,True,1494.8065058812413,1500.0
,2022-06-07,African Cup of Nations qualification,Senegal,Rwanda,1,0,FT,,kaggle,True,1666.0126860851,1489.3881168424464
,2022-06-07,UEFA Nations League,Germany,England,1,1,FT,,kaggle,True,1707.2915816969341,1723.9437963281928
,2022-06-07,African Cup of Nations qualification,Cape Verde,Togo,2,0,FT,,kaggle,True,1529.9190750469027,1425.1112915254437
,2022-06-08,AFC Asian Cup qualification,Jordan,Nepal,2,0,FT,,kaggle,True,1539.4273335856835,1448.506199176238
,2022-06-08,African Cup of Nations qualification,Tanzania,Algeria,0,2,FT,,kaggle,True,1447.61406808727,1650.508443332718
,2022-06-08,African Cup of Nations qualification,Sudan,DR Congo,2,1,FT,,kaggle,True,1443.2729531584785,1459.6370125974208
,2022-06-08,AFC Asian Cup qualification,Uzbekistan,Sri Lanka,3,0,FT,,kaggle,True,1515.1000893314865,1480.7392710844908
,2022-06-08,UEFA Nations League,Belgium,Poland,6,1,FT,,kaggle,True,1702.303052540862,1539.689525681548
,2022-06-08,UEFA Nations League,Scotland,Armenia,2,0,FT,,kaggle,True,1541.9118009031006,1474.6668133978098
,2022-06-08,UEFA Nations League,Wales,Netherlands,1,2,FT,,kaggle,True,1535.6928176496901,1718.7238884870799
,2022-06-09,Friendly,Saudi Arabia,Venezuela,0,1,FT,,kaggle,True,1548.4117936901062,1462.5675246440674
,2022-06-09,Friendly,New Zealand,Oman,0,0,FT,,kaggle,True,1531.015881726611,1414.7910583534938
,2022-06-09,UEFA Nations League,Norway,Slovenia,0,0,FT,,kaggle,True,1619.3611791873789,1444.0980133676346
,2022-06-09,UEFA Nations League,Portugal,Czech Republic,2,0,FT,,kaggle,True,1698.6253042873852,1571.8249037619933
,2022-06-09,UEFA Nations League,Sweden,Serbia,0,1,FT,,kaggle,True,1590.602729335371,1530.047100611903
,2022-06-09,CONCACAF Nations League,Panama,Martinique,5,0,FT,,kaggle,True,1508.5214094988903,1452.617885567891
,2022-06-09,African Cup of Nations qualification,Morocco,South Africa,2,1,FT,,kaggle,True,1651.6410053092618,1580.820216260826
,2022-06-09,African Cup of Nations qualification,Lesotho,Ivory Coast,0,0,FT,,kaggle,True,1489.9881152336934,1606.79563388924
,2022-06-09,African Cup of Nations qualification,Ethiopia,Egypt,2,0,FT,,kaggle,True,1459.621972987105,1625.008453159451
,2022-06-09,CONCACAF Nations League,Canada,Curacao,4,0,FT,,kaggle,True,1619.9272987925629,1484.3360786977116
,2022-06-09,UEFA Nations League,Switzerland,Spain,0,1,FT,,kaggle,True,1591.1543464780232,1706.5469697315912
,2022-06-10,UEFA Nations League,Denmark,Croatia,0,1,FT,,kaggle,True,1624.4577028367794,1575.522091976078
,2022-06-10,Kirin Cup,Japan,Ghana,4,1,FT,,kaggle,True,1644.1914089377774,1546.4613569639787
,2022-06-10,Kirin Cup,Chile,Tunisia,0,2,FT,,kaggle,True,1494.0779812639196,1571.4025709448663
,2022-06-10,UEFA Nations League,Austria,France,1,1,FT,,kaggle,True,1558.911317790234,1747.929557780812
,2022-06-10,CONCACAF Nations League,USA,Grenada,5,0,FT,,kaggle,True,1648.7655774262348,1467.5348232938677
,2022-06-10,Friendly,South Korea,Paraguay,2,2,FT,,kaggle,True,1641.9351443225248,1452.685366440771
,2022-06-11,UEFA Nations League,Hungary,Germany,1,1,FT,,kaggle,True,1522.8872729003508,1707.866288812997
,2022-06-11,UEFA Nations League,Netherlands,Poland,2,2,FT,,kaggle,True,1724.9286610386273,1532.9288911482665
,2022-06-11,UEFA Nations League,Montenegro,Bosnia and Herzegovina,1,1,FT,,kaggle,True,1444.4394315996171,1478.578624717836
,2022-06-11,UEFA Nations League,Republic of Ireland,Scotland,3,0,FT,,kaggle,True,1515.4421938732992,1551.617814506866
,2022-06-11,Friendly,Uruguay,Panama,5,0,FT,,kaggle,True,1606.895714793756,1518.607062469884
,2022-06-11,UEFA Nations League,Wales,Belgium,1,1,FT,,kaggle,True,1529.4880450981427,1709.0636870741434
,2022-06-11,UEFA Nations League,England,Italy,0,0,FT,,kaggle,True,1723.36908921213,1685.1316246731708
,2022-06-11,CONCACAF Nations League,Guyana,Haiti,2,6,FT,,kaggle,True,1472.0545015719588,1506.985869454217
,2022-06-11,CONCACAF Nations League,Mexico,Suriname,3,0,FT,,kaggle,True,1617.3865283623386,1490.5360330797002
,2022-06-11,AFC Asian Cup qualification,Uzbekistan,Maldives,4,0,FT,,kaggle,True,1525.9171628921902,1500.0
,2022-06-11,AFC Asian Cup qualification,Indonesia,Jordan,0,1,FT,,kaggle,True,1475.8627712701978,1548.3568036797935
,2022-06-11,UEFA Nations League,Luxembourg,Turkey,0,2,FT,,kaggle,True,1422.9398910246525,1581.5007881293322
,2022-06-11,Friendly,Ecuador,Cape Verde,1,0,FT,,kaggle,True,1552.200219501268,1538.4050914780034
,2022-06-12,Friendly,Iran,Algeria,1,2,FT,,kaggle,True,1656.3555505394395,1656.2018439042608
,2022-06-12,UEFA Nations League,Norway,Sweden,3,2,FT,,kaggle,True,1613.7738828018098,1576.5321365589834
,2022-06-12,UEFA Nations League,Switzerland,Portugal,1,0,FT,,kaggle,True,1582.9995111107141,1706.4303897067498
,2022-06-12,UEFA Nations League,Spain,Czech Republic,2,0,FT,,kaggle,True,1714.7018050989002,1564.0198183426287
,2022-06-12,CONCACAF Nations League,Martinique,Panama,0,0,FT,,kaggle,True,1442.5322325968973,1509.5924592514752
,2022-06-13,CONCACAF Nations League,Honduras,Canada,2,1,FT,,kaggle,True,1398.830739493896,1627.4682565695348
,2022-06-13,FIFA World Cup qualification,Australia,Peru,0,0,FT,,kaggle,True,1573.7294732992764,1500.106226705706
,2022-06-13,African Cup of Nations qualification,Morocco,Liberia,2,0,FT,,kaggle,True,1661.2282662940158,1429.3914315504064
,2022-06-13,UEFA Nations League,Denmark,Austria,2,0,FT,,kaggle,True,1610.778615394752,1564.863781767229
,2022-06-13,UEFA Nations League,France,Croatia,0,1,FT,,kaggle,True,1741.977093803817,1589.2011794181053
,2022-06-14,UEFA Nations League,Germany,Italy,5,2,FT,,kaggle,True,1702.0196129840915,1686.4469934443334
,2022-06-14,FIFA World Cup qualification,Costa Rica,New Zealand,1,0,FT,,kaggle,True,1434.3483500534273,1527.1449449734143
,2022-06-14,AFC Asian Cup qualification,Kuwait,Jordan,0,3,FT,,kaggle,True,1422.848566821398,1557.8886632368628
,2022-06-14,AFC Asian Cup qualification,Uzbekistan,Thailand,2,0,FT,,kaggle,True,1537.0236724602948,1500.0
,2022-06-14,CONCACAF Nations League,Jamaica,Mexico,1,1,FT,,kaggle,True,1435.6652278342642,1625.1900950846098
,2022-06-14,UEFA Nations League,England,Hungary,0,4,FT,,kaggle,True,1722.0537204409673,1528.7339487292563
,2022-06-14,CONCACAF Nations League,El Salvador,USA,1,1,FT,,kaggle,True,1418.0759641195689,1655.0181476820796
,2022-06-14,CONCACAF Nations League,Haiti,Guyana,6,0,FT,,kaggle,True,1517.7834315979146,1461.2569394282611
,2022-06-14,Kirin Cup,Chile,Ghana,0,0,FT,,kaggle,True,1484.7054393909843,1537.750536655697
,2022-06-14,UEFA Nations League,Poland,Belgium,0,1,FT,,kaggle,True,1538.9586642520665,1703.3604097659747
,2022-06-14,UEFA Nations League,Netherlands,Wales,3,2,FT,,kaggle,True,1718.8988879348274,1535.1913224063114
,2022-06-14,Kirin Cup,Japan,Tunisia,0,3,FT,,kaggle,True,1652.902229246059,1580.7751128178015
,2022-06-14,Friendly,South Korea,Egypt,4,1,FT,,kaggle,True,1635.976653008843,1607.6918417276038
,2022-06-14,UEFA Nations League,Turkey,Lithuania,2,0,FT,,kaggle,True,1588.3752870116634,1452.4181548627728
,2022-06-14,UEFA Nations League,Bosnia and Herzegovina,Finland,3,2,FT,,kaggle,True,1477.4032790310669,1512.411309457456
,2022-06-14,UEFA Nations League,Armenia,Scotland,1,4,FT,,kaggle,True,1464.9607997940445,1538.372848623661
,2022-07-13,COSAFA Cup,Senegal,Eswatini,1,1,FT,,kaggle,True,1672.3886295137938,1444.2134246545038
,2022-07-13,COSAFA Cup,South Africa,Mozambique,0,0,FT,,kaggle,True,1571.232955276072,1467.2732719660637
,2022-07-15,COSAFA Cup,South Africa,Madagascar,2,1,FT,,kaggle,True,1567.7457713193298,1461.8412634845683
,2022-07-15,COSAFA Cup,Zambia,Senegal,4,3,FT,,kaggle,True,1457.0443190864069,1665.4743435686269
,2022-07-17,COSAFA Cup,South Africa,Botswana,2,1,FT,,kaggle,True,1576.19718852137,1458.1155806712359
,2022-07-17,COSAFA Cup,Mozambique,Senegal,1,1,FT,,kaggle,True,1470.760455922806,1647.0305187222566
,2022-07-19,EAFF Championship,Japan,Hong Kong,6,0,FT,,kaggle,True,1638.446228158258,1445.157906848666
,2022-07-20,EAFF Championship,China,South Korea,0,3,FT,,kaggle,True,1394.2043246793894,1647.0018827565316
,2022-07-24,EAFF Championship,South Korea,Hong Kong,3,0,FT,,kaggle,True,1651.5426718441352,1439.2208859653495
,2022-07-24,EAFF Championship,Japan,China,0,0,FT,,kaggle,True,1644.3832490415746,1389.6635355917858
,2022-07-27,EAFF Championship,Japan,South Korea,3,0,FT,,kaggle,True,1636.883441111527,1657.0037657055718
,2022-08-31,Friendly,Mexico,Paraguay,0,1,FT,,kaggle,True,1619.224447896404,1458.643857754453
,2022-09-21,UEFA Nations League,Scotland,Ukraine,3,0,FT,,kaggle,True,1547.8743589079327,1558.4427914980708
,2022-09-22,UEFA Nations League,Turkey,Luxembourg,3,3,FT,,kaggle,True,1595.9053559351762,1416.0653921423213
,2022-09-22,UEFA Nations League,Poland,Netherlands,0,2,FT,,kaggle,True,1532.2479061223544,1725.0857614552917
,2022-09-22,UEFA Nations League,Belgium,Wales,2,1,FT,,kaggle,True,1710.0711678956868,1529.004448885847
,2022-09-22,UEFA Nations League,France,Austria,2,0,FT,,kaggle,True,1725.0161018559809,1554.4404559722022
,2022-09-22,Friendly,Comoros,Tunisia,0,1,FT,,kaggle,True,1480.4877526967603,1595.2311139056026
,2022-09-22,Friendly,Australia,New Zealand,1,0,FT,,kaggle,True,1571.2240061748407,1512.0139641452122
,2022-09-22,UEFA Nations League,Croatia,Denmark,2,1,FT,,kaggle,True,1606.1621713659415,1621.2019411897788
,2022-09-23,Friendly,Argentina,Honduras,3,0,FT,,kaggle,True,1752.6121947338538,1417.7556837555123
,2022-09-23,Friendly,Cameroon,Uzbekistan,0,2,FT,,kaggle,True,1462.5142204077436,1547.749738567278
,2022-09-23,Friendly,Brazil,Ghana,3,0,FT,,kaggle,True,1790.2130370348636,1535.9325279152697
,2022-09-23,Friendly,Bahrain,Cape Verde,1,2,FT,,kaggle,True,1504.3714249591198,1526.8813080894797
,2022-09-23,UEFA Nations League,Germany,Hungary,0,1,FT,,kaggle,True,1713.4821136528133,1546.797736771859
,2022-09-23,Friendly,Algeria,Guinea,1,0,FT,,kaggle,True,1668.2071527430173,1480.3957233583617
,2022-09-23,Kirin Challenge Cup,Japan,USA,2,0,FT,,kaggle,True,1649.577596685675,1647.9045299292693
,2022-09-23,UEFA Nations League,Italy,England,1,0,FT,,kaggle,True,1674.9844927756117,1703.9899323983645
,2022-09-23,Friendly,DR Congo,Burkina Faso,0,1,FT,,kaggle,True,1447.0722355734665,1528.7000480288254
,2022-09-23,Friendly,Canada,Qatar,2,0,FT,,kaggle,True,1608.5433123079185,1573.4732450940949
,2022-09-23,Friendly,Egypt,Niger,3,0,FT,,kaggle,True,1596.6666119799152,1425.6184713077398
,2022-09-23,Jordan International Tournament,Iraq,Oman,1,1,FT,,kaggle,True,1552.2436293158132,1418.6619951066905
,2022-09-23,Jordan International Tournament,Jordan,Syria,2,0,FT,,kaggle,True,1565.4460375033705,1449.9999500007555
,2022-09-23,Friendly,South Korea,Costa Rica,2,2,FT,,kaggle,True,1644.3096101314238,1449.4793308816295
,2022-09-23,Friendly,Morocco,Chile,2,0,FT,,kaggle,True,1666.2300120149218,1486.5234481314117
,2022-09-23,Friendly,Paraguay,United Arab Emirates,1,0,FT,,kaggle,True,1475.8262483945218,1443.3730076774034
,2022-09-23,Friendly,Saudi Arabia,Ecuador,0,0,FT,,kaggle,True,1533.505735093612,1563.7240028897918
,2022-09-23,Friendly,Iran,Uruguay,1,0,FT,,kaggle,True,1644.350241700683,1615.910318012165
,2022-09-23,UEFA Nations League,Bosnia and Herzegovina,Montenegro,1,0,FT,,kaggle,True,1490.6083380738437,1445.6147772863862
,2022-09-24,UEFA Nations League,Scotland,Republic of Ireland,2,1,FT,,kaggle,True,1560.239267097691,1528.6871597565041
,2022-09-24,Friendly,Indonesia,Curacao,3,2,FT,,kaggle,True,1466.3309117131284,1476.7951209207397
,2022-09-24,Friendly,Colombia,Guatemala,4,1,FT,,kaggle,True,1593.777355036384,1481.6121594831616
,2022-09-24,UEFA Nations League,Slovenia,Norway,2,1,FT,,kaggle,True,1449.6853097532037,1624.492502291455
,2022-09-24,UEFA Nations League,Spain,Switzerland,1,2,FT,,kaggle,True,1721.800923187479,1599.09192417615
,2022-09-24,UEFA Nations League,Serbia,Sweden,4,1,FT,,kaggle,True,1544.1176933882905,1565.8135170693383
,2022-09-24,Friendly,South Africa,Sierra Leone,4,0,FT,,kaggle,True,1584.2688933936304,1495.9930380742526
,2022-09-24,Friendly,Mexico,Peru,1,0,FT,,kaggle,True,1602.042057256335,1502.6116938301416
,2022-09-24,UEFA Nations League,Czech Republic,Portugal,0,4,FT,,kaggle,True,1556.92070025405,1690.3379766413138
,2022-09-24,Friendly,Ivory Coast,Togo,2,1,FT,,kaggle,True,1602.90667552045,1416.625275094343
,2022-09-24,Friendly,Bolivia,Senegal,0,2,FT,,kaggle,True,1384.0682256221653,1641.416021460046
,2022-09-25,UEFA Nations League,Denmark,France,2,0,FT,,kaggle,True,1608.6828101594194,1731.5564017777456
,2022-09-25,UEFA Nations League,Austria,Croatia,1,3,FT,,kaggle,True,1547.9001560504375,1618.681302396301
,2022-09-25,Friendly,New Zealand,Australia,0,2,FT,,kaggle,True,1502.0394357876673,1581.1985345323856
,2022-09-25,UEFA Nations League,Netherlands,Belgium,1,0,FT,,kaggle,True,1731.0343767512522,1716.3281050544192
,2022-09-25,UEFA Nations League,Faroe Islands,Turkey,2,1,FT,,kaggle,True,1408.4979248158024,1590.1950140100494
,2022-09-26,Jordan International Tournament,Iraq,Syria,1,0,FT,,kaggle,True,1547.84454019588,1441.8467715417069
,2022-09-26,Jordan International Tournament,Jordan,Oman,1,0,FT,,kaggle,True,1573.599215962419,1423.0610842266237
,2022-09-26,UEFA Nations League,England,Germany,3,3,FT,,kaggle,True,1690.990440958434,1696.1295335828431
,2022-09-26,UEFA Nations League,Romania,Bosnia and Herzegovina,4,1,FT,,kaggle,True,1475.3014667952114,1501.0629450215283
