date,home_team,away_team,home_goals,away_goals,round,elo_h,elo_a,elo_diff,h_win5,a_win5,h_gf5,a_gf5,h_ga5,a_ga5,h_gd5,a_gd5,h_win10,a_win10,h_gf10,a_gf10,h_ga10,a_ga10,h_gd10,a_gd10,h2h_n,h2h_h_winrate,h2h_a_winrate
2023-09-08,Georgia,Spain,1,7,UEFA Euro qualification,1599.753030103614,1820.8962470142797,-221.14321691066561,0.4,0.4,0.6,1.0,1.2,0.6,-0.6,0.4,0.3,0.5,0.6,1.8,1.6,0.7,-1.0,1.1,2,0.0,0.5
2023-09-08,Croatia,Latvia,5,0,UEFA Euro qualification,1936.1634262438715,1418.9957875481286,517.1676386957429,0.6,0.0,1.8,0.6,0.8,1.6,1.0,-1.0,0.4,0.1,1.5,0.8,1.0,2.6,0.5,-1.8,0,0.0,0.0
2023-09-08,Egypt,Ethiopia,1,0,African Cup of Nations qualification,1828.2349699081922,1454.948140284506,373.2868296236861,1.0,0.2,2.6,0.8,0.4,1.2,2.2,-0.4,0.8,0.2222,2.1,0.78,0.8,1.44,1.3,-0.67,1,0.0,1.0
2023-09-08,Bosnia and Herzegovina,Liechtenstein,2,1,UEFA Euro qualification,1485.5397282974936,1367.1145659280319,118.42516236946176,0.2,0.0,0.8,0.0,2.2,5.6,-1.4,-5.6,0.4,0.0,1.1,0.0,1.5,5.14,-0.4,-5.14,2,0.5,0.0
2023-09-08,Costa Rica,Saudi Arabia,3,1,Friendly,1644.8057637158004,1526.968930285581,117.83683343021926,0.0,0.2,0.4,1.0,1.6,1.6,-1.2,-0.6,0.2,0.2,0.9,0.9,2.2,1.5,-1.3,-0.6,0,0.0,0.0
2023-09-08,Uruguay,Chile,3,1,FIFA World Cup qualification,1855.4717795480797,1486.2859063068468,369.1858732412329,0.8,0.2,2.2,1.0,0.6,1.6,1.6,-0.6,0.6,0.1,1.8,0.8,0.6,2.0,1.2,-1.2,4,0.25,0.0
2023-09-08,Turkey,Armenia,1,1,UEFA Euro qualification,1766.8265713212963,1416.8944375043675,349.93213381692885,0.8,0.0,1.8,0.6,1.2,4.2,0.6,-3.6,0.7,0.1,1.9,1.0,1.2,3.5,0.7,-2.5,1,0.0,0.0
2023-09-08,Slovakia,Portugal,0,1,UEFA Euro qualification,1533.5268493561437,1850.6282673787555,-317.1014180226118,0.2,0.8,0.8,2.8,2.0,0.2,-1.2,2.6,0.2,0.8,0.5,3.0,1.4,0.6,-0.9,2.4,0,0.0,0.0
2023-09-09,Mexico,Australia,2,2,Friendly,1814.783287774003,1687.1750504584916,127.60823731551136,0.8,0.4,1.8,1.2,0.4,1.4,1.4,-0.2,0.7,0.5,1.8,1.1,0.7,1.1,1.1,0.0,0,0.0,0.0
2023-09-09,Germany,Japan,1,4,Friendly,1886.4983239010103,1759.9185613212987,126.57976257971154,0.2,0.4,1.4,2.6,1.8,1.0,-0.4,1.6,0.3,0.4,1.7,1.8,1.7,1.0,0.0,0.8,1,0.0,0.0
2023-09-09,DR Congo,Sudan,2,0,African Cup of Nations qualification,1677.2158807000837,1461.754872754828,215.4610079452557,0.8,0.2,2.0,0.4,0.4,2.8,1.6,-2.4,0.4,0.3,1.3,0.5,1.1,2.1,0.2,-1.6,1,0.0,1.0
2023-09-09,South Africa,Namibia,0,0,Friendly,1711.7211990012659,1414.8504890679776,296.87070993328825,0.4,0.2,1.2,1.2,1.0,2.0,0.2,-0.8,0.5,0.1111,1.5,0.89,1.1,2.22,0.4,-1.33,4,0.5,0.0
2023-09-09,Estonia,Sweden,0,5,UEFA Euro qualification,1442.9866196972616,1581.850214721125,-138.86359502386335,0.0,0.6,0.4,2.2,3.0,1.4,-2.6,0.8,0.0,0.6,0.6,1.9,3.5,1.3,-2.9,0.6,2,0.0,0.5
2023-09-09,Azerbaijan,Belgium,0,1,UEFA Euro qualification,1522.3974221919775,1825.2030022770168,-302.8055800850393,0.0,0.6,0.8,2.0,3.2,0.6,-2.4,1.4,0.0,0.5,0.78,1.4,2.44,0.9,-1.67,0.5,0,0.0,0.0
2023-09-09,Ukraine,England,1,1,UEFA Euro qualification,1749.6663353744084,1879.311616728682,-129.64528135427372,0.2,0.8,1.2,3.2,1.8,0.6,-0.6,2.6,0.2,0.7,1.1,3.1,1.6,0.8,-0.5,2.3,2,0.0,0.5
2023-09-09,Rwanda,Senegal,1,1,African Cup of Nations qualification,1557.825864534816,1779.9382745268165,-222.1124099920005,0.2,0.6,0.6,2.2,1.2,1.4,-0.6,0.8,0.1667,0.6,0.67,1.9,1.33,1.2,-0.67,0.7,1,0.0,1.0
2023-09-09,Ivory Coast,Lesotho,1,0,African Cup of Nations qualification,1754.7414796640653,1495.9737738870112,258.76770577705406,0.6,0.0,2.0,0.25,1.2,1.25,0.8,-1.0,0.6,0.0,1.8,0.25,1.2,1.25,0.6,-1.0,1,0.0,0.0
2023-09-09,USA,Uzbekistan,3,0,Friendly,1823.3439842482696,1620.2430315594536,203.10095268881605,0.4,0.6,3.2,2.2,0.8,0.6,2.4,1.6,0.6,0.6,3.0,1.7,0.6,0.5,2.4,1.2,0,0.0,0.0
2023-09-09,Kosovo,Switzerland,2,2,UEFA Euro qualification,1487.811193157155,1745.8040199988127,-257.9928268416577,0.0,0.6,0.4,2.6,2.2,1.8,-1.8,0.8,0.0,0.6,0.6,1.9,2.6,1.5,-2.0,0.4,1,0.0,0.0
2023-09-10,Martinique,Curacao,1,0,CONCACAF Nations League,1492.9928798990463,1476.5121929459945,16.480686953051872,0.0,0.0,0.4,0.2,2.4,2.2,-2.0,-2.0,0.0,0.1,0.67,0.6,3.22,2.2,-2.56,-1.6,0,0.0,0.0
2023-09-10,Guatemala,Panama,1,1,CONCACAF Nations League,1575.3207757392634,1634.1780769942732,-58.857301255009816,0.0,0.6,0.4,2.0,1.8,0.6,-1.4,1.4,0.1,0.5,0.4,1.6,1.5,1.0,-1.1,0.6,1,0.0,0.0
2023-09-10,Thailand,Iraq,2,2,King's Cup,1581.7668495930004,1522.2270948143666,59.53975477863378,0.0,0.4,0.0,1.4,2.0,1.6,-2.0,-0.2,0.0,0.5,0.0,1.5,2.0,0.8,-2.0,0.7,0,0.0,0.0
2023-09-10,Hungary,Czech Republic,1,1,Friendly,1733.525269023298,1642.0581899440365,91.46707907926157,0.6,0.6,1.6,2.2,0.4,0.6,1.2,1.6,0.4,0.4,1.3,1.8,1.2,1.3,0.1,0.5,0,0.0,0.0
2023-09-10,Republic of Ireland,Netherlands,1,2,UEFA Euro qualification,1661.1104514306332,1830.102132096615,-168.99168066598168,0.2,0.4,1.0,2.0,1.4,2.2,-0.4,-0.2,0.2,0.5,1.3,2.0,1.2,1.5,0.1,0.5,2,0.0,0.5
2023-09-10,Togo,Cape Verde,3,2,African Cup of Nations qualification,1404.224014197456,1589.8839333904182,-185.6599191929622,0.0,0.6,0.6,1.2,2.0,0.4,-1.4,0.8,0.0,0.6,0.7,1.6,2.1,0.5,-1.4,1.1,2,0.0,1.0
2023-09-11,Portugal,Luxembourg,9,0,UEFA Euro qualification,1957.5677308183783,1428.1782727517138,529.3894580666645,1.0,0.2,3.0,1.0,0.0,2.4,3.0,-1.4,0.8,0.1,2.7,0.7,0.6,2.3,2.1,-1.6,5,0.4,0.0
2023-09-11,Iceland,Bosnia and Herzegovina,1,0,UEFA Euro qualification,1470.2432917760398,1402.3337156826997,67.90957609334009,0.0,0.4,0.2,1.0,1.6,1.6,-1.4,-0.6,0.0,0.5,0.3,1.2,2.7,1.5,-2.4,-0.3,1,0.0,1.0
2023-09-11,Armenia,Croatia,0,1,UEFA Euro qualification,1536.0093241404809,1841.0107487617431,-305.00142462126223,0.0,0.6,0.6,2.4,3.6,0.6,-3.0,1.8,0.1,0.4,1.0,1.6,3.4,0.9,-2.4,0.7,1,0.0,0.0
2023-09-12,Egypt,Tunisia,1,3,Friendly,1833.4570856735074,1699.358800320065,134.0982853534424,1.0,0.6,2.4,1.6,0.2,0.4,2.2,1.2,0.8,0.5,2.1,1.2,0.8,0.8,1.3,0.4,2,0.5,0.5
2023-09-12,Azerbaijan,Jordan,2,1,Friendly,1514.9513724753613,1626.1624421783968,-111.21106970303549,0.0,0.4,0.6,1.8,3.0,2.6,-2.4,-0.8,0.0,0.7,0.7,1.8,2.3,1.3,-1.6,0.5,0,0.0,0.0
2023-09-12,Peru,Brazil,0,1,FIFA World Cup qualification,1682.5411107402886,1883.5779546695255,-201.03684392923697,0.2,0.4,0.4,2.6,1.2,1.8,-0.8,0.8,0.4,0.6,0.6,2.5,0.7,1.2,-0.1,1.3,9,0.0,0.7778
2023-09-12,Belgium,Estonia,5,0,UEFA Euro qualification,1932.649051993633,1311.970442459845,620.6786095337882,0.8,0.0,2.2,0.2,0.6,3.4,1.6,-3.2,0.5,0.0,1.3,0.6,0.8,3.7,0.5,-3.1,3,0.3333,0.0
2023-09-12,Chile,Colombia,0,0,FIFA World Cup qualification,1576.6855087416398,1717.181526573288,-140.49601783164826,0.2,0.8,1.2,1.6,1.8,0.6,-0.6,1.0,0.1,0.8,0.7,1.8,2.1,0.6,-1.4,1.2,4,0.0,0.25
2023-09-12,Sweden,Austria,1,3,UEFA Euro qualification,1712.8663919585417,1650.8267749626077,62.03961699593401,0.6,0.6,2.8,2.0,1.2,0.8,1.6,1.2,0.7,0.5,2.3,1.4,0.9,1.1,1.4,0.3,3,0.0,1.0
2023-09-12,Ecuador,Uruguay,2,1,FIFA World Cup qualification,1779.2924765228843,1765.0721771132867,14.220299409597601,0.6,0.8,1.4,2.4,1.2,0.8,0.2,1.6,0.4,0.6,1.1,1.6,0.9,0.7,0.2,0.9,3,0.3333,0.6667
2023-09-12,Venezuela,Paraguay,1,0,FIFA World Cup qualification,1547.0967830208485,1479.6608225713812,67.4359604494673,0.4,0.2,1.2,0.8,1.0,1.2,0.2,-0.4,0.3,0.3,0.9,0.9,1.5,1.2,-0.6,-0.3,2,0.0,0.5
2023-09-12,Bolivia,Argentina,0,3,FIFA World Cup qualification,1496.576889700143,1928.4871485775368,-431.91025887739374,0.2,1.0,0.8,2.8,2.0,0.0,-1.2,2.8,0.3,0.8,1.1,2.6,1.9,0.6,-0.8,2.0,3,0.0,0.6667
2023-09-12,Spain,Cyprus,6,0,UEFA Euro qualification,1944.1377624793208,1313.600410201987,630.5373522773339,0.6,0.0,2.4,0.2,0.8,2.6,1.6,-2.4,0.5,0.0,2.4,0.5,0.8,2.7,1.6,-2.2,0,0.0,0.0
2023-09-12,Jamaica,Haiti,2,2,CONCACAF Nations League,1491.9498569257496,1565.002309947351,-73.05245302160142,0.0,0.2,1.0,0.8,2.0,1.2,-1.0,-0.4,0.0,0.6,0.9,2.6,2.3,1.1,-1.4,1.5,0,0.0,0.0
2023-09-12,USA,Oman,4,0,Friendly,1831.6393312457626,1429.9956168449116,401.64371440085097,0.6,0.2,3.6,0.8,0.6,1.6,3.0,-0.8,0.6,0.1,2.6,0.7,0.5,1.3,2.1,-0.6,0,0.0,0.0
2023-09-12,Norway,Georgia,2,1,UEFA Euro qualification,1718.366244608749,1476.5115146385729,241.8547299701761,0.4,0.2,2.2,0.6,1.4,2.6,0.8,-2.0,0.4,0.3,1.8,0.7,1.5,2.2,0.3,-1.5,1,0.0,0.0
2023-09-12,Switzerland,Andorra,3,0,UEFA Euro qualification,1830.0367400710397,1383.112482357818,446.9242577132218,0.6,0.0,2.8,0.2,1.0,3.8,1.8,-3.6,0.5,0.0,1.9,0.2,1.6,3.1,0.3,-2.9,1,0.0,0.0
2023-09-12,South Africa,DR Congo,1,0,Friendly,1704.7872625428126,1594.0447514450557,110.74251109775696,0.4,0.8,1.0,1.8,0.8,0.4,0.2,1.4,0.4,0.5,1.3,1.4,1.0,1.0,0.3,0.4,0,0.0,0.0
2023-09-12,Germany,France,2,1,Friendly,1862.8904975385058,1961.1563934461112,-98.26589590760545,0.0,1.0,1.2,2.2,2.6,0.0,-1.4,2.2,0.3,0.8,1.5,2.1,1.8,0.6,-0.3,1.5,7,0.0,0.2857
2023-09-12,Qatar,Russia,1,1,Friendly,1588.0985934819828,1529.231776471356,58.866817010626846,0.2,0.2,0.8,0.6,1.8,0.4,-1.0,0.2,0.3,0.1,1.1,0.8,1.5,1.5,-0.4,-0.7,0,0.0,0.0
2023-09-12,Iran,Angola,4,0,Friendly,1846.4417018164338,1459.3396404109042,387.10206140552964,1.0,0.0,3.0,0.8,0.6,1.2,2.4,-0.4,0.6,0.0,2.0,0.7,1.3,1.0,0.7,-0.3,1,0.0,0.0
2023-09-12,Japan,Turkey,4,2,Friendly,1883.5263876838033,1647.711684685183,235.8147029986203,0.6,0.6,3.2,1.6,1.0,1.2,2.2,0.4,0.5,0.6,2.2,1.8,1.1,1.3,1.1,0.5,1,0.0,0.0
2023-09-12,Ghana,Liberia,3,1,Friendly,1705.750646307385,1385.4011383490756,320.34950795830946,0.4,0.0,0.8,0.6,0.8,2.0,0.0,-1.4,0.5,0.0,1.2,0.5,1.2,2.1,0.0,-1.6,0,0.0,0.0
2023-09-12,Mexico,Uzbekistan,3,3,Friendly,1811.267132228993,1611.9476845619606,199.31944766703236,0.6,0.6,1.6,2.0,0.6,1.0,1.0,1.0,0.6,0.5,1.8,1.5,0.9,0.8,0.9,0.7,0,0.0,0.0
2023-09-12,Morocco,Burkina Faso,1,0,Friendly,1865.9478011909698,1581.4334950482062,284.51430614276364,0.2,0.6,0.8,1.2,1.0,1.4,-0.2,-0.2,0.4,0.5,0.9,1.2,0.8,1.3,0.1,-0.1,2,0.5,0.0
2023-09-12,Scotland,England,1,3,Friendly,1843.2378349188148,1870.3930383429338,-27.15520342411901,1.0,0.8,2.4,3.2,0.2,0.4,2.2,2.8,0.8,0.7,2.2,2.9,0.5,0.6,1.7,2.3,1,0.0,0.0
2023-09-12,Senegal,Algeria,0,1,Friendly,1865.8278609016452,1705.6397697481134,160.1880911535318,0.6,0.6,2.4,1.2,1.0,0.6,1.4,0.6,0.5,0.6,1.8,1.1,1.3,0.7,0.5,0.4,2,0.0,0.0
2023-09-12,South Korea,Saudi Arabia,1,0,Friendly,1769.184963691644,1516.8698617343052,252.3151019573388,0.0,0.0,0.8,0.8,1.2,2.2,-0.4,-1.4,0.2,0.2,1.0,0.9,1.4,1.7,-0.4,-0.8,1,0.0,0.0
2023-10-12,Cyprus,Norway,0,4,UEFA Euro qualification,1410.8549446702273,1628.318862060308,-217.46391739008072,0.0,0.6,0.2,2.6,3.6,1.0,-3.4,1.6,0.0,0.4,0.5,1.7,3.1,1.4,-2.6,0.3,3,0.0,0.6667
2023-10-12,Colombia,Uruguay,2,2,FIFA World Cup qualification,1805.6708131194368,1736.2993712750244,69.3714418444124,0.8,0.8,1.2,2.4,0.2,1.0,1.0,1.4,0.7,0.6,1.7,1.7,0.6,0.8,1.1,0.9,5,0.2,0.0
2023-10-12,Brazil,Venezuela,1,1,FIFA World Cup qualification,1997.9278734935738,1471.345931383824,526.5819421097497,0.6,0.4,2.6,1.2,1.6,1.0,1.0,0.2,0.6,0.3,2.1,0.8,1.1,1.4,1.0,-0.6,4,0.5,0.0
2023-10-12,Albania,Czech Republic,3,0,UEFA Euro qualification,1474.20121168138,1644.6316436844024,-170.43043200302236,0.0,0.4,0.6,1.8,2.0,0.6,-1.4,1.2,0.0,0.4,0.5,1.9,2.2,1.2,-1.7,0.7,2,0.0,0.5
2023-10-12,Croatia,Turkey,0,1,UEFA Euro qualification,1948.3770496492589,1641.5720747336525,306.8049749156064,0.8,0.4,2.4,1.6,0.4,1.8,2.0,-0.2,0.5,0.5,1.7,1.8,0.9,1.7,0.8,0.1,2,0.0,0.0
2023-10-12,Spain,Scotland,2,0,UEFA Euro qualification,1946.8832280110805,1729.4078378155207,217.47539019555984,0.6,0.8,3.0,2.0,0.8,0.8,2.2,1.2,0.5,0.7,2.7,1.9,0.7,0.7,2.0,1.2,1,0.0,1.0
2023-10-12,Argentina,Paraguay,1,0,FIFA World Cup qualification,2036.5538733565388,1455.4116742084057,581.1421991481332,1.0,0.2,3.0,0.8,0.0,1.2,3.0,-0.4,0.8,0.3,2.7,0.8,0.6,0.9,2.1,-0.1,4,0.25,0.0
2023-10-12,Egypt,Zambia,1,0,Friendly,1812.9389268101881,1520.5048476878496,292.4340791223385,0.8,0.6,2.2,2.2,0.8,2.0,1.4,0.2,0.8,0.3,2.2,1.6,0.9,2.1,1.3,-0.5,0,0.0,0.0
2023-10-12,Algeria,Cape Verde,5,1,Friendly,1819.9492340918387,1552.666030230607,267.28320386123164,0.6,0.4,1.0,1.2,0.4,0.8,0.6,0.4,0.6,0.5,1.1,1.2,0.7,0.8,0.4,0.4,1,0.0,0.0
2023-10-12,Bolivia,Ecuador,1,2,FIFA World Cup qualification,1488.510164921141,1708.0652823611465,-219.55511744000546,0.2,0.8,0.8,1.6,2.4,0.8,-1.6,0.8,0.2,0.5,0.7,1.3,2.2,1.0,-1.5,0.3,5,0.0,0.8
2023-10-12,Sweden,Moldova,3,1,Friendly,1668.740501472188,1320.2774470846166,348.46305438757145,0.6,0.0,3.0,0.4,1.2,2.2,1.8,-1.8,0.7,0.0,2.3,0.3,1.1,1.9,1.2,-1.6,1,0.0,0.0
2023-10-12,Suriname,Haiti,1,1,CONCACAF Nations League,1559.82681848601,1561.894052983416,-2.0672344974059342,0.0,0.2,0.0,1.2,3.0,1.6,-3.0,-0.4,0.0,0.5,0.0,2.5,3.0,1.1,-3.0,1.4,0,0.0,0.0
2023-10-13,Japan,Canada,4,1,Friendly,1889.6659976353337,1684.6892441113848,204.9767535239489,0.8,0.2,3.8,1.6,1.2,1.6,2.6,0.0,0.6,0.4,2.5,1.8,1.1,1.5,1.4,0.3,1,0.0,0.0
2023-10-13,Iraq,Qatar,0,0,Friendly,1623.9242059006908,1486.4202994085897,137.50390649210112,0.2,0.2,1.4,0.8,1.8,1.6,-0.4,-0.8,0.5,0.2,1.7,1.0,1.0,1.6,0.7,-0.6,5,0.2,0.4
2023-10-13,Curacao,Panama,1,2,CONCACAF Nations League,1562.2231882074575,1631.6610351425345,-69.437846935077,0.0,0.4,0.2,1.4,2.0,0.8,-1.8,0.6,0.1,0.5,0.6,1.7,2.2,0.9,-1.6,0.8,2,0.0,0.5
2023-10-13,South Korea,Tunisia,4,0,Friendly,1772.9774826989985,1719.8769591833843,53.10052351561421,0.2,0.6,0.6,1.6,0.8,0.6,-0.2,1.0,0.2,0.6,1.0,1.4,1.4,0.4,-0.4,1.0,0,0.0,0.0
2023-10-13,England,Australia,1,0,Friendly,1984.2230354462279,1690.6912060035015,293.53182944272635,0.8,0.2,3.4,1.4,0.4,1.8,3.0,-0.4,0.7,0.5,2.6,1.3,0.5,1.3,2.1,0.0,0,0.0,0.0
2023-10-13,Nigeria,Saudi Arabia,2,2,Friendly,1614.5825933396923,1513.0773427269507,101.50525061274152,0.0,0.0,0.6,0.8,2.0,2.0,-1.4,-1.2,0.2,0.2,0.7,0.9,1.3,1.7,-0.6,-0.8,0,0.0,0.0
2023-10-13,South Africa,Eswatini,0,0,Friendly,1711.7035675110026,1361.4662781416962,350.2372893693064,0.4,0.0,0.8,0.8,0.6,1.2,0.2,-0.4,0.5,0.0,1.3,0.6,0.9,1.8,0.4,-1.2,2,1.0,0.0
2023-10-13,Vietnam,Uzbekistan,0,2,Friendly,1492.9275791250038,1617.128306929054,-124.20072780405008,0.0,0.4,0.2,2.0,1.6,1.6,-1.4,0.4,0.0,0.5,0.4,1.7,1.6,0.9,-1.2,0.8,0,0.0,0.0
2023-10-13,Netherlands,France,1,2,UEFA Euro qualification,1943.8183264510535,1948.4011522954893,-4.582825844435774,0.6,0.8,2.4,1.6,1.6,0.4,0.8,1.2,0.5,0.8,2.0,2.2,1.6,0.7,0.4,1.5,3,0.3333,0.6667
2023-10-13,Austria,Belgium,2,3,UEFA Euro qualification,1794.9526654489614,1835.3797842636384,-40.42711881467699,0.6,0.8,1.8,2.6,0.8,0.6,1.0,2.0,0.6,0.6,1.7,1.8,1.0,0.7,0.7,1.1,1,0.0,0.0
2023-10-13,Portugal,Slovakia,3,2,UEFA Euro qualification,1963.233904977696,1426.5873859165208,536.6465190611752,1.0,0.2,4.0,0.8,0.0,1.2,4.0,-0.4,0.8,0.2,3.3,0.5,0.4,1.4,2.9,-0.9,1,0.0,0.0
2023-10-13,Liechtenstein,Bosnia and Herzegovina,0,2,UEFA Euro qualification,1450.3205785428258,1382.15891052072,68.16166802210591,0.0,0.2,0.2,0.4,4.6,1.8,-4.4,-1.4,0.0,0.4,0.12,1.1,4.75,1.6,-4.62,-0.5,3,0.0,0.6667
2023-10-13,DR Congo,New Zealand,1,1,Friendly,1687.1284464768657,1588.1949469420636,98.9334995348022,0.6,0.2,1.2,0.6,0.4,1.6,0.8,-1.0,0.5,0.3,1.3,0.9,0.7,1.0,0.6,-0.1,0,0.0,0.0
2023-10-14,Ivory Coast,Morocco,1,1,Friendly,1763.9406684838434,1769.2031048779838,-5.262436394140423,0.6,0.4,1.4,0.8,1.2,0.6,0.2,0.2,0.7,0.4,1.9,0.8,0.9,0.8,1.0,0.0,1,0.0,1.0
2023-10-14,USA,Germany,1,3,Friendly,1835.0192111228282,1775.6457386891277,59.3734724337005,0.6,0.2,3.2,1.2,0.6,2.2,2.6,-1.0,0.6,0.3,2.9,1.6,0.5,1.9,2.4,-0.3,3,0.0,0.6667
2023-10-14,Mexico,Ghana,2,0,Friendly,1806.0865098618997,1609.847730463558,196.23877939834165,0.6,0.6,2.2,1.4,1.0,0.6,1.2,0.8,0.6,0.6,1.9,1.5,1.0,1.0,0.9,0.5,0,0.0,0.0
2023-10-15,Haiti,Jamaica,2,3,CONCACAF Nations League,1661.8048043490373,1395.0581138896846,266.74669045935275,0.0,0.0,1.0,1.0,1.6,2.0,-0.6,-1.0,0.4,0.0,2.0,1.0,1.0,2.3,1.0,-1.3,1,0.0,0.0
2023-10-15,Wales,Croatia,2,1,UEFA Euro qualification,1663.8321687420082,1805.678378680477,-141.84620993846875,0.0,0.6,0.2,2.0,1.6,0.6,-1.4,1.4,0.0,0.5,0.7,1.6,1.7,0.9,-1.0,0.7,3,0.0,0.3333
2023-10-15,Norway,Spain,0,1,UEFA Euro qualification,1749.1674313770845,1863.5612269230508,-114.39379554596621,0.8,0.8,3.2,3.4,0.8,0.4,2.4,3.0,0.5,0.5,2.0,2.2,1.2,0.7,0.8,1.5,3,0.0,0.6667
2023-10-15,Czech Republic,Faroe Islands,1,0,UEFA Euro qualification,1680.9909904351564,1290.8930295534137,390.09796088174267,0.4,0.2,1.8,0.4,1.2,2.8,0.6,-2.4,0.4,0.1,1.9,0.3,1.1,3.0,0.8,-2.7,2,0.5,0.0
2023-10-15,Switzerland,Belarus,3,3,UEFA Euro qualification,1836.2418914703842,1393.8754565696133,442.36643490077086,0.6,0.2,2.4,0.2,1.0,1.8,1.4,-1.6,0.6,0.1,2.2,0.2,1.4,2.9,0.8,-2.7,1,0.0,0.0
2023-10-15,Turkey,Latvia,4,0,UEFA Euro qualification,1784.2707457024344,1414.148465030257,370.12228067217734,0.6,0.0,1.8,0.6,1.4,2.2,0.4,-1.6,0.6,0.1,1.6,0.8,1.4,2.5,0.2,-1.7,3,0.0,0.0
2023-10-16,Belgium,Sweden,1,1,UEFA Euro qualification,1957.4838769889063,1572.298001243312,385.18587574559433,0.8,0.6,2.6,2.6,0.6,1.4,2.0,1.2,0.7,0.7,2.0,2.4,0.7,1.1,1.3,1.3,1,0.0,0.0
2023-10-16,China,Uzbekistan,1,2,Friendly,1447.1315596111888,1626.9834413805381,-179.85188176934935,0.0,0.4,0.4,2.0,1.2,1.6,-0.8,0.4,0.0,0.5,0.5,1.7,1.6,0.9,-1.1,0.8,0,0.0,0.0
2023-10-16,Senegal,Cameroon,1,0,Friendly,1851.51839655792,1497.2119659705563,354.3064305873636,0.4,0.2,1.4,1.4,1.0,1.4,0.4,0.0,0.5,0.2,1.7,0.9,1.3,1.2,0.4,-0.3,0,0.0,0.0
2023-10-16,Algeria,Egypt,1,1,Friendly,1826.5769106496687,1716.0718796736935,110.50503097597516,0.6,0.8,1.8,1.6,0.6,0.8,1.2,0.8,0.6,0.9,1.4,2.2,0.7,0.5,0.7,1.7,1,0.0,0.0
2023-10-16,Azerbaijan,Austria,0,1,UEFA Euro qualification,1528.0472662009745,1672.8485727236935,-144.80130652271896,0.2,0.4,1.0,1.8,2.6,1.2,-1.6,0.6,0.1,0.6,0.8,1.9,2.2,1.1,-1.4,0.8,1,0.0,1.0
2023-10-16,Bosnia and Herzegovina,Portugal,0,5,UEFA Euro qualification,1526.9228947161262,1865.4116822454025,-338.48878752927635,0.4,1.0,0.8,3.4,1.4,0.4,-0.6,3.0,0.5,0.8,1.2,3.4,1.5,0.6,-0.3,2.8,1,0.0,1.0
2023-10-16,Greece,Netherlands,0,1,UEFA Euro qualification,1584.5805671537516,1819.1480681549147,-234.567501001163,0.2,0.4,0.4,2.0,1.6,2.0,-1.2,0.0,0.2,0.5,0.8,2.0,1.5,1.7,-0.7,0.3,1,0.0,1.0
2023-10-17,Morocco,Liberia,3,0,African Cup of Nations qualification,1869.051651364873,1381.3040541929026,487.74759717197026,0.2,0.0,0.6,0.8,0.6,2.4,0.0,-1.6,0.3,0.0,0.7,0.6,0.8,2.3,-0.1,-1.7,1,1.0,0.0
2023-10-17,Panama,Guatemala,3,0,CONCACAF Nations League,1743.702449692603,1477.837817591002,265.86463210160105,0.6,0.0,1.6,0.4,0.8,1.2,0.8,-0.8,0.6,0.1,1.9,0.5,0.9,1.4,1.0,-0.9,2,0.0,0.0
2023-10-17,Angola,DR Congo,0,0,Friendly,1555.6933510953545,1584.3554582588863,-28.6621071635318,0.0,0.6,0.8,1.2,1.8,0.4,-1.0,0.8,0.0,0.5,0.6,1.4,1.3,0.7,-0.7,0.7,2,0.0,0.0
2023-10-17,Ecuador,Colombia,0,0,FIFA World Cup qualification,1821.283881413919,1699.7591532373644,121.52472817655462,0.8,0.6,1.6,1.2,0.8,0.4,0.8,0.8,0.6,0.6,1.5,1.5,1.1,0.7,0.4,0.8,4,0.25,0.25
2023-10-17,Paraguay,Bolivia,1,0,FIFA World Cup qualification,1553.3687558502957,1375.2915658683685,178.07718998192718,0.2,0.0,0.8,0.6,1.0,2.6,-0.2,-2.0,0.3,0.1,0.6,0.5,0.8,2.4,-0.2,-1.9,3,0.3333,0.3333
2023-10-17,England,Italy,3,1,UEFA Euro qualification,1987.3393281375913,1757.9679793249213,229.37134881267002,0.8,0.4,3.2,1.2,0.4,1.6,2.8,-0.4,0.8,0.3,2.7,1.2,0.5,1.9,2.2,-0.7,7,0.0,0.2857
2023-10-17,Peru,Argentina,0,2,FIFA World Cup qualification,1668.1911919162403,1938.5967917146488,-270.4055997984085,0.2,1.0,0.4,1.8,1.0,0.0,-0.6,1.8,0.3,0.8,0.4,2.6,0.8,0.5,-0.4,2.1,3,0.0,0.6667
2023-10-17,USA,Ghana,4,0,Friendly,1817.4805172769265,1602.5209109082593,214.9596063686672,0.4,0.4,2.2,1.2,1.2,1.0,1.0,0.2,0.6,0.5,2.9,1.4,0.7,1.2,2.2,0.2,3,0.0,0.3333
2023-10-17,Curacao,Trinidad and Tobago,5,3,CONCACAF Nations League,1550.181773657389,1406.514039394742,143.66773426264695,0.0,0.2,0.4,0.2,1.0,2.6,-0.6,-2.4,0.0,0.1,0.5,0.1,2.3,2.6,-1.8,-2.5,1,0.0,1.0
2023-10-17,Mali,Saudi Arabia,3,1,Friendly,1621.9984302571554,1515.918518870007,106.07991138714851,0.2,0.0,0.4,1.0,0.6,2.0,-0.2,-1.0,0.2,0.1,0.8,0.9,0.8,1.8,0.0,-0.9,1,0.0,0.0
